,animal_id,animal_type,animal_breed,kennel_status,intake_type,intake_subtype,intake_date,intake_condition,outcome_type,outcome_date,outcome_condition,month,year
98650,A1036614,DOG,PIT BULL,LAB,OWNER SURRENDER,GENERAL,2019-06-25T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,2019-07-04T00:00:00.000,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,JUN.2019,FY2019
40266,A1103290,DOG,ALASKAN HUSKY,UNAVAILABLE,OWNER SURRENDER,APPOINT,2020-06-22T00:00:00.000,APP WNL,ADOPTION,2020-06-29T00:00:00.000,APP WNL,JUN.2020,FY2020
40243,A1103347,DOG,PIT BULL,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-06-23T00:00:00.000,APP INJ,FOSTER,2020-06-28T00:00:00.000,APP WNL,JUN.2020,FY2020
40529,A1061537,DOG,FOX TERR WIRE,UNAVAILABLE,OWNER SURRENDER,APPOINT,2020-06-24T00:00:00.000,APP WNL,ADOPTION,2020-06-30T00:00:00.000,APP WNL,JUN.2020,FY2020
40272,A1103507,DOG,RAT TERRIER,AVAILABLE,OWNER SURRENDER,APPOINT,2020-06-26T00:00:00.000,APP WNL,TRANSFER,2020-06-29T00:00:00.000,APP WNL,JUN.2020,FY2020
40292,A1103572,DOG,AMER BULLDOG,UNAVAILABLE,OWNER SURRENDER,APPOINT,2020-06-27T00:00:00.000,APP WNL,ADOPTION,2020-06-29T00:00:00.000,APP WNL,JUN.2020,FY2020
43656,A1102338,DOG,GERM SHEPHERD,IMPOUNDED,OWNER SURRENDER,FIELD,2020-06-03T00:00:00.000,APP SICK,EUTHANIZED,2020-06-03T00:00:00.000,CRITICAL,JUN.2020,FY2020
47671,A0999017,DOG,COLLIE SMOOTH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-06-30T00:00:00.000,UNKNOWN,ADOPTION,2020-08-03T00:00:00.000,APP WNL,JUN.2020,FY2020
47589,A1102666,DOG,LABRADOR RETR,UNAVAILABLE,OWNER SURRENDER,APPOINT,2020-06-10T00:00:00.000,APP WNL,TRANSFER,2020-08-02T00:00:00.000,APP WNL,JUN.2020,FY2020
43682,A1102256,DOG,CHIHUAHUA SH,UNAVAILABLE,OWNER SURRENDER,FIELD,2020-06-02T00:00:00.000,APP WNL,ADOPTION,2020-06-04T00:00:00.000,APP WNL,JUN.2020,FY2020
38442,A0836005,DOG,FOX TERR WIRE,UNAVAILABLE,OWNER SURRENDER,ALUMNI,2020-06-25T00:00:00.000,APP WNL,TRANSFER,2020-06-26T00:00:00.000,APP WNL,JUN.2020,FY2020
43522,A1102918,DOG,ALASKAN HUSKY,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-06-15T00:00:00.000,DECEASED,DISPOSAL,2020-06-21T00:00:00.000,DECEASED,JUN.2020,FY2020
38580,A1103206,DOG,LABRADOR RETR,UNAVAILABLE,OWNER SURRENDER,FIELD,2020-06-20T00:00:00.000,APP SICK,ADOPTION,2020-06-27T00:00:00.000,APP SICK,JUN.2020,FY2020
43877,A0653188,DOG,GERM SHEPHERD,AVAILABLE,OWNER SURRENDER,APPOINT,2020-06-28T00:00:00.000,APP WNL,TRANSFER,2020-07-09T00:00:00.000,APP WNL,JUN.2020,FY2020
39196,A1103346,DOG,PIT BULL,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-06-23T00:00:00.000,APP INJ,TRANSFER,2020-06-27T00:00:00.000,APP WNL,JUN.2020,FY2020
44829,A1093852,DOG,CHIHUAHUA SH,UNAVAILABLE,OWNER SURRENDER,FIELD,2020-06-05T00:00:00.000,APP WNL,ADOPTION,2020-06-07T00:00:00.000,APP WNL,JUN.2020,FY2020
43970,A1100457,DOG,LABRADOR RETR,IMPOUNDED,OWNER SURRENDER,OTC,2020-06-05T00:00:00.000,APP WNL,TRANSFER,2020-06-06T00:00:00.000,APP WNL,JUN.2020,FY2020
43974,A1102255,DOG,CHIHUAHUA SH,UNAVAILABLE,OWNER SURRENDER,FIELD,2020-06-02T00:00:00.000,APP WNL,TRANSFER,2020-06-06T00:00:00.000,APP WNL,JUN.2020,FY2020
43937,A1092500,DOG,PIT BULL,UNAVAILABLE,OWNER SURRENDER,APPOINT,2020-06-20T00:00:00.000,APP WNL,ADOPTION,2020-07-09T00:00:00.000,APP WNL,JUN.2020,FY2020
43909,A1102889,DOG,LABRADOR RETR,EU RISK,OWNER SURRENDER,GENERAL,2020-06-14T00:00:00.000,APP WNL,TRANSFER,2020-06-30T00:00:00.000,APP WNL,JUN.2020,FY2020
43772,A1103717,DOG,ROTTWEILER,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-06-30T00:00:00.000,DECEASED,DISPOSAL,2020-06-30T00:00:00.000,DECEASED,JUN.2020,FY2020
47687,A1103666,DOG,LABRADOR RETR,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-06-29T00:00:00.000,APP WNL,TRANSFER,2020-07-08T00:00:00.000,APP WNL,JUN.2020,FY2020
47713,A1103620,DOG,CATAHOULA,UNAVAILABLE,OWNER SURRENDER,APPOINT,2020-06-28T00:00:00.000,APP WNL,TRANSFER,2020-07-01T00:00:00.000,APP WNL,JUN.2020,FY2020
43838,A1102426,DOG,CHIHUAHUA SH,IMPOUNDED,OWNER SURRENDER,GENERAL,2020-06-05T00:00:00.000,APP INJ,EUTHANIZED,2020-06-05T00:00:00.000,CRITICAL,JUN.2020,FY2020
39044,A1103163,DOG,GERM SHEPHERD,RELEASED FROM QUARANTINE,OWNER SURRENDER,QUARANTINE,2020-06-19T00:00:00.000,APP WNL,RETURNED TO OWNER,2020-06-27T00:00:00.000,APP WNL,JUN.2020,FY2020
43820,A1102572,DOG,GERM SHEPHERD,UNAVAILABLE,OWNER SURRENDER,APPOINT,2020-06-09T00:00:00.000,APP WNL,ADOPTION,2020-07-09T00:00:00.000,APP WNL,JUN.2020,FY2020
42478,A1102685,DOG,PIT BULL,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-06-10T00:00:00.000,APP WNL,ADOPTION,2020-07-05T00:00:00.000,APP WNL,JUN.2020,FY2020
42800,A1090711,DOG,PIT BULL,UNAVAILABLE,OWNER SURRENDER,FIELD,2020-06-02T00:00:00.000,FATAL,EUTHANIZED,2020-06-02T00:00:00.000,FATAL,JUN.2020,FY2020
42217,A1103614,DOG,PUG,UNAVAILABLE,OWNER SURRENDER,APPOINT,2020-06-28T00:00:00.000,APP WNL,TRANSFER,2020-07-04T00:00:00.000,APP WNL,JUN.2020,FY2020
37609,A1103426,DOG,RHOD RIDGEBACK,LAB,OWNER SURRENDER,EUTHANASIA REQUESTED,2020-06-24T00:00:00.000,APP WNL,EUTHANIZED,2020-06-25T00:00:00.000,APP WNL,JUN.2020,FY2020
37657,A1102880,DOG,AFFENPINSCHER,IMPOUNDED,OWNER SURRENDER,GENERAL,2020-06-13T00:00:00.000,APP SICK,TRANSFER,2020-06-25T00:00:00.000,APP WNL,JUN.2020,FY2020
43367,A1102463,DOG,PIT BULL,AVAILABLE,OWNER SURRENDER,APPOINT,2020-06-29T00:00:00.000,APP WNL,FOSTER,2020-07-07T00:00:00.000,APP WNL,JUN.2020,FY2020
46884,A1093541,DOG,GERM SHEPHERD,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-06-14T00:00:00.000,APP WNL,TRANSFER,2020-06-15T00:00:00.000,APP WNL,JUN.2020,FY2020
43404,A1102204,DOG,BLACK MOUTH CUR,EU RISK,OWNER SURRENDER,GENERAL,2020-06-01T00:00:00.000,APP SICK,TRANSFER,2020-06-03T00:00:00.000,APP WNL,JUN.2020,FY2020
46880,A1102852,DOG,LABRADOR RETR,UNAVAILABLE,OWNER SURRENDER,APPOINT,2020-06-13T00:00:00.000,APP WNL,TRANSFER,2020-06-14T00:00:00.000,APP WNL,JUN.2020,FY2020
46878,A1102846,DOG,LABRADOR RETR,UNAVAILABLE,OWNER SURRENDER,APPOINT,2020-06-13T00:00:00.000,APP WNL,TRANSFER,2020-06-14T00:00:00.000,APP WNL,JUN.2020,FY2020
37757,A1102628,DOG,LABRADOR RETR,UNAVAILABLE,OWNER SURRENDER,FIELD,2020-06-09T00:00:00.000,APP WNL,TRANSFER,2020-08-08T00:00:00.000,APP WNL,JUN.2020,FY2020
43250,A1102313,DOG,PIT BULL,IMPOUNDED,OWNER SURRENDER,EUTHANASIA REQUESTED,2020-06-03T00:00:00.000,APP SICK,EUTHANIZED,2020-06-03T00:00:00.000,FATAL,JUN.2020,FY2020
46839,A1102851,DOG,LABRADOR RETR,UNAVAILABLE,OWNER SURRENDER,APPOINT,2020-06-13T00:00:00.000,APP WNL,TRANSFER,2020-06-14T00:00:00.000,APP WNL,JUN.2020,FY2020
37910,A1103455,DOG,POMERANIAN,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-06-25T00:00:00.000,APP INJ,TRANSFER,2020-07-01T00:00:00.000,APP WNL,JUN.2020,FY2020
32105,A0490858,DOG,CHIHUAHUA SH,AVAILABLE,OWNER SURRENDER,GENERAL,2020-06-15T00:00:00.000,APP SICK,EUTHANIZED,2020-06-21T00:00:00.000,DECEASED,JUN.2020,FY2020
31769,A1103162,DOG,PIT BULL,LAB,OWNER SURRENDER,GENERAL,2020-06-19T00:00:00.000,APP WNL,EUTHANIZED,2020-06-21T00:00:00.000,APP WNL,JUN.2020,FY2020
44585,A1075337,DOG,PARSON RUSS TER,UNAVAILABLE,OWNER SURRENDER,FIELD,2020-06-27T00:00:00.000,APP SICK,TRANSFER,2020-07-12T00:00:00.000,APP SICK,JUN.2020,FY2020
48724,A1092655,DOG,LABRADOR RETR,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-06-11T00:00:00.000,APP WNL,ADOPTION,2020-06-16T00:00:00.000,APP WNL,JUN.2020,FY2020
44487,A1102438,DOG,CHIHUAHUA SH,IMPOUNDED,OWNER SURRENDER,FIELD,2020-06-05T00:00:00.000,APP WNL,RETURNED TO OWNER,2020-06-09T00:00:00.000,APP WNL,JUN.2020,FY2020
32626,A1102919,DOG,ALASKAN HUSKY,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-06-15T00:00:00.000,APP SICK,ADOPTION,2020-06-21T00:00:00.000,APP WNL,JUN.2020,FY2020
44449,A1102547,DOG,PIT BULL,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-06-08T00:00:00.000,CRITICAL,TRANSFER,2020-06-09T00:00:00.000,CRITICAL,JUN.2020,FY2020
44535,A1102556,DOG,AUST CATTLE DOG,LAB,OWNER SURRENDER,QUARANTINE,2020-06-08T00:00:00.000,APP WNL,EUTHANIZED,2020-06-10T00:00:00.000,APP WNL,JUN.2020,FY2020
44547,A1102429,DOG,DACHSHUND,LAB,OWNER SURRENDER,QUARANTINE,2020-06-05T00:00:00.000,APP WNL,EUTHANIZED,2020-06-10T00:00:00.000,APP WNL,JUN.2020,FY2020
32333,A1103160,DOG,PIT BULL,LAB,OWNER SURRENDER,GENERAL,2020-06-19T00:00:00.000,APP WNL,EUTHANIZED,2020-06-21T00:00:00.000,APP WNL,JUN.2020,FY2020
44503,A1102307,DOG,POMERANIAN,UNAVAILABLE,OWNER SURRENDER,FIELD,2020-06-03T00:00:00.000,APP SICK,TRANSFER,2020-06-09T00:00:00.000,APP SICK,JUN.2020,FY2020
48631,A1037375,DOG,AKITA,UNAVAILABLE,OWNER SURRENDER,APPOINT,2020-06-20T00:00:00.000,APP WNL,ADOPTION,2020-06-27T00:00:00.000,APP WNL,JUN.2020,FY2020
28386,A1102839,DOG,AUST CATTLE DOG,UNAVAILABLE,OWNER SURRENDER,FIELD,2020-06-13T00:00:00.000,APP WNL,TRANSFER,2020-06-20T00:00:00.000,APP SICK,JUN.2020,FY2020
26284,A1103034,DOG,CHIHUAHUA SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-06-16T00:00:00.000,APP WNL,TRANSFER,2020-06-20T00:00:00.000,APP WNL,JUN.2020,FY2020
26924,A1097063,DOG,CHIHUAHUA SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-06-19T00:00:00.000,APP WNL,TRANSFER,2020-06-20T00:00:00.000,APP WNL,JUN.2020,FY2020
48778,A1102673,DOG,CHIHUAHUA SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-06-10T00:00:00.000,APP WNL,TRANSFER,2020-06-12T00:00:00.000,APP WNL,JUN.2020,FY2020
44735,A1002619,DOG,SHIH TZU,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-06-06T00:00:00.000,APP WNL,TRANSFER,2020-06-11T00:00:00.000,APP WNL,JUN.2020,FY2020
29771,A1103007,DOG,GERM SHEPHERD,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-06-16T00:00:00.000,APP WNL,ADOPTION,2020-06-20T00:00:00.000,APP WNL,JUN.2020,FY2020
48783,A1102916,DOG,PIT BULL,LAB,OWNER SURRENDER,QUARANTINE,2020-06-15T00:00:00.000,APP WNL,EUTHANIZED,2020-06-16T00:00:00.000,APP WNL,JUN.2020,FY2020
44133,A1102453,DOG,BEAGLE,UNAVAILABLE,OWNER SURRENDER,OTC,2020-06-06T00:00:00.000,APP INJ,TRANSFER,2020-06-06T00:00:00.000,APP INJ,JUN.2020,FY2020
35236,A1019082,DOG,LABRADOR RETR,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-06-30T00:00:00.000,APP SICK,TRANSFER,2020-08-07T00:00:00.000,APP WNL,JUN.2020,FY2020
35214,A1103380,DOG,CHIHUAHUA SH,UNAVAILABLE,OWNER SURRENDER,EUTHANASIA REQUESTED,2020-06-23T00:00:00.000,CRITICAL,EUTHANIZED,2020-06-23T00:00:00.000,CRITICAL,JUN.2020,FY2020
44104,A1103653,DOG,PIT BULL,UNAVAILABLE,OWNER SURRENDER,FIELD,2020-06-29T00:00:00.000,APP WNL,ADOPTION,2020-07-10T00:00:00.000,APP WNL,JUN.2020,FY2020
35045,A1103345,DOG,SHIH TZU,UNAVAILABLE,OWNER SURRENDER,APPOINT,2020-06-23T00:00:00.000,APP WNL,ADOPTION,2020-06-23T00:00:00.000,APP WNL,JUN.2020,FY2020
34936,A1103137,DOG,PIT BULL,UNAVAILABLE,OWNER SURRENDER,FIELD,2020-06-18T00:00:00.000,APP SICK,ADOPTION,2020-06-23T00:00:00.000,APP WNL,JUN.2020,FY2020
39969,A1072947,DOG,BLACK MOUTH CUR,UNAVAILABLE,OWNER SURRENDER,ALUMNI,2020-06-22T00:00:00.000,APP WNL,ADOPTION,2020-06-28T00:00:00.000,APP WNL,JUN.2020,FY2020
44006,A1102317,DOG,GREAT PYRENEES,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-06-03T00:00:00.000,APP WNL,ADOPTION,2020-06-06T00:00:00.000,APP WNL,JUN.2020,FY2020
39859,A1103416,DOG,CHIHUAHUA SH,LAB,OWNER SURRENDER,EUTHANASIA REQUESTED,2020-06-24T00:00:00.000,APP WNL,DIED,2020-06-28T00:00:00.000,UNKNOWN,JUN.2020,FY2020
44016,A1102360,DOG,LABRADOR RETR,UNAVAILABLE,OWNER SURRENDER,APPOINT,2020-06-04T00:00:00.000,APP WNL,TRANSFER,2020-06-06T00:00:00.000,APP WNL,JUN.2020,FY2020
43981,A1100456,DOG,GERM SHEPHERD,UNAVAILABLE,OWNER SURRENDER,OTC,2020-06-05T00:00:00.000,APP WNL,ADOPTION,2020-06-06T00:00:00.000,APP WNL,JUN.2020,FY2020
44822,A1102400,DOG,GERM SHEPHERD,UNAVAILABLE,OWNER SURRENDER,APPOINT,2020-06-05T00:00:00.000,APP WNL,ADOPTION,2020-06-11T00:00:00.000,APP WNL,JUN.2020,FY2020
44042,A1079890,DOG,PUG,UNAVAILABLE,OWNER SURRENDER,ALUMNI,2020-06-01T00:00:00.000,APP WNL,ADOPTION,2020-06-06T00:00:00.000,APP WNL,JUN.2020,FY2020
44356,A1103335,DOG,CATAHOULA,UNAVAILABLE,OWNER SURRENDER,ALUMNI,2020-06-28T00:00:00.000,APP WNL,FOSTER,2020-07-05T00:00:00.000,APP WNL,JUN.2020,FY2020
44371,A1102546,DOG,PIT BULL,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-06-08T00:00:00.000,CRITICAL,TRANSFER,2020-06-09T00:00:00.000,CRITICAL,JUN.2020,FY2020
34058,A1091662,DOG,CHIHUAHUA SH,UNAVAILABLE,OWNER SURRENDER,APPOINT,2020-06-21T00:00:00.000,APP WNL,ADOPTION,2020-06-22T00:00:00.000,APP WNL,JUN.2020,FY2020
44317,A1102432,DOG,LABRADOR RETR,LAB,OWNER SURRENDER,GENERAL,2020-06-06T00:00:00.000,APP WNL,EUTHANIZED,2020-06-08T00:00:00.000,APP WNL,JUN.2020,FY2020
44318,A1074719,DOG,PIT BULL,EU RISK,OWNER SURRENDER,ALUMNI,2020-06-07T00:00:00.000,APP SICK,RETURNED TO OWNER,2020-06-08T00:00:00.000,APP WNL,JUN.2020,FY2020
44418,A1102398,DOG,GERM SHEPHERD,UNAVAILABLE,OWNER SURRENDER,APPOINT,2020-06-05T00:00:00.000,APP WNL,ADOPTION,2020-06-09T00:00:00.000,APP WNL,JUN.2020,FY2020
44422,A1102309,DOG,YORKSHIRE TERR,UNAVAILABLE,OWNER SURRENDER,FIELD,2020-06-03T00:00:00.000,APP SICK,ADOPTION,2020-06-09T00:00:00.000,APP WNL,JUN.2020,FY2020
33338,A1102702,DOG,CAIRN TERRIER,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-06-10T00:00:00.000,APP SICK,TRANSFER,2020-06-22T00:00:00.000,APP WNL,JUN.2020,FY2020
33789,A1103225,DOG,ROTTWEILER,IMPOUNDED,OWNER SURRENDER,OTC,2020-06-20T00:00:00.000,APP WNL,TRANSFER,2020-06-22T00:00:00.000,APP WNL,JUN.2020,FY2020
44242,A1103501,DOG,PIT BULL,UNAVAILABLE,OWNER SURRENDER,OTC,2020-06-26T00:00:00.000,APP WNL,ADOPTION,2020-07-10T00:00:00.000,APP WNL,JUN.2020,FY2020
34684,A1103266,DOG,GERM SHEPHERD,LAB,OWNER SURRENDER,GENERAL,2020-06-21T00:00:00.000,APP WNL,EUTHANIZED,2020-06-23T00:00:00.000,APP WNL,JUN.2020,FY2020
34378,A1077470,DOG,SIBERIAN HUSKY,UNAVAILABLE,OWNER SURRENDER,FIELD,2020-06-22T00:00:00.000,APP INJ,DIED,2020-06-22T00:00:00.000,FATAL,JUN.2020,FY2020
40799,A1103333,DOG,GERM SHEPHERD,EU RISK,OWNER SURRENDER,GENERAL,2020-06-23T00:00:00.000,APP SICK,EUTHANIZED,2020-06-30T00:00:00.000,FATAL,JUN.2020,FY2020
40798,A1100467,DOG,GREAT PYRENEES,UNAVAILABLE,OWNER SURRENDER,APPOINT,2020-06-28T00:00:00.000,APP WNL,ADOPTION,2020-06-30T00:00:00.000,APP WNL,JUN.2020,FY2020
45534,A1103006,DOG,ANATOL SHEPHERD,IMPOUNDED,OWNER SURRENDER,APPOINT,2020-06-16T00:00:00.000,APP INJ,EUTHANIZED,2020-06-16T00:00:00.000,CRITICAL,JUN.2020,FY2020
45528,A1102539,DOG,LABRADOR RETR,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-06-08T00:00:00.000,APP WNL,ADOPTION,2020-06-16T00:00:00.000,APP WNL,JUN.2020,FY2020
40744,A1103619,DOG,GERM SHEPHERD,IMPOUNDED,OWNER SURRENDER,GENERAL,2020-06-28T00:00:00.000,CRITICAL,EUTHANIZED,2020-06-28T00:00:00.000,DECEASED,JUN.2020,FY2020
45578,A1102935,DOG,CHIHUAHUA SH,UNAVAILABLE,OWNER SURRENDER,APPOINT,2020-06-15T00:00:00.000,APP WNL,TRANSFER,2020-06-16T00:00:00.000,UNDERAGE,JUN.2020,FY2020
40845,A1053340,DOG,IRISH TERRIER,UNAVAILABLE,OWNER SURRENDER,APPOINT,2020-06-28T00:00:00.000,APP WNL,ADOPTION,2020-07-01T00:00:00.000,APP WNL,JUN.2020,FY2020
45565,A1102896,DOG,GOLDEN RETR,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-06-14T00:00:00.000,APP SICK,TRANSFER,2020-06-16T00:00:00.000,APP WNL,JUN.2020,FY2020
40735,A1103210,DOG,PIT BULL,LAB,OWNER SURRENDER,APPOINT,2020-06-20T00:00:00.000,APP WNL,EUTHANIZED,2020-06-30T00:00:00.000,APP WNL,JUN.2020,FY2020
45472,A1103003,DOG,AIREDALE TERR,IMPOUNDED,OWNER SURRENDER,GENERAL,2020-06-16T00:00:00.000,APP INJ,EUTHANIZED,2020-06-16T00:00:00.000,FATAL,JUN.2020,FY2020
45510,A1102938,DOG,CHIHUAHUA SH,UNAVAILABLE,OWNER SURRENDER,APPOINT,2020-06-15T00:00:00.000,APP WNL,TRANSFER,2020-06-16T00:00:00.000,UNDERAGE,JUN.2020,FY2020
45758,A1102999,DOG,CHIHUAHUA SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-06-16T00:00:00.000,APP WNL,TRANSFER,2020-06-18T00:00:00.000,APP WNL,JUN.2020,FY2020
45736,A1079663,DOG,BELG MALINOIS,LAB,OWNER SURRENDER,QUARANTINE,2020-06-14T00:00:00.000,APP WNL,EUTHANIZED,2020-06-17T00:00:00.000,APP WNL,JUN.2020,FY2020
41029,A1103434,DOG,PIT BULL,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-06-24T00:00:00.000,APP SICK,EUTHANIZED,2020-07-01T00:00:00.000,CRITICAL,JUN.2020,FY2020
41027,A1095319,DOG,AM PIT BULL TER,UNAVAILABLE,OWNER SURRENDER,APPOINT,2020-06-24T00:00:00.000,APP WNL,ADOPTION,2020-07-01T00:00:00.000,APP WNL,JUN.2020,FY2020
45768,A1103019,DOG,PIT BULL,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-06-16T00:00:00.000,APP WNL,DIED,2020-06-18T00:00:00.000,DECEASED,JUN.2020,FY2020
40894,A0910369,DOG,ENG BULLDOG,LAB,OWNER SURRENDER,QUARANTINE,2020-06-25T00:00:00.000,APP WNL,EUTHANIZED,2020-07-01T00:00:00.000,APP WNL,JUN.2020,FY2020
45599,A1102973,DOG,RHOD RIDGEBACK,IMPOUNDED,OWNER SURRENDER,FIELD,2020-06-16T00:00:00.000,APP INJ,EUTHANIZED,2020-06-16T00:00:00.000,FATAL,JUN.2020,FY2020
45695,A1103023,DOG,CHIHUAHUA SH,UNAVAILABLE,OWNER SURRENDER,FIELD,2020-06-17T00:00:00.000,APP SICK,TRANSFER,2020-06-17T00:00:00.000,APP SICK,JUN.2020,FY2020
40999,A1103704,DOG,PIT BULL,LAB,OWNER SURRENDER,QUARANTINE,2020-06-29T00:00:00.000,APP WNL,EUTHANIZED,2020-07-01T00:00:00.000,APP WNL,JUN.2020,FY2020
45661,A1102890,DOG,LABRADOR RETR,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-06-14T00:00:00.000,APP WNL,FOSTER,2020-06-17T00:00:00.000,APP WNL,JUN.2020,FY2020
45441,A1102956,DOG,CAIRN TERRIER,UNAVAILABLE,OWNER SURRENDER,FIELD,2020-06-15T00:00:00.000,APP INJ,TRANSFER,2020-06-15T00:00:00.000,APP INJ,JUN.2020,FY2020
45085,A1102706,DOG,BICHON FRISE,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-06-10T00:00:00.000,APP SICK,TRANSFER,2020-06-13T00:00:00.000,APP SICK,JUN.2020,FY2020
45070,A1102786,DOG,BEAGLE,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-06-12T00:00:00.000,APP SICK,TRANSFER,2020-06-13T00:00:00.000,APP SICK,JUN.2020,FY2020
45093,A1102746,DOG,CHIHUAHUA SH,UNAVAILABLE,OWNER SURRENDER,APPOINT,2020-06-11T00:00:00.000,APP WNL,ADOPTION,2020-06-13T00:00:00.000,APP WNL,JUN.2020,FY2020
45115,A1002542,DOG,GERM SHEPHERD,UNAVAILABLE,OWNER SURRENDER,FIELD,2020-06-10T00:00:00.000,CRITICAL,TRANSFER,2020-06-13T00:00:00.000,APP INJ,JUN.2020,FY2020
44922,A1102462,DOG,CAIRN TERRIER,UNAVAILABLE,OWNER SURRENDER,APPOINT,2020-06-06T00:00:00.000,APP WNL,ADOPTION,2020-06-12T00:00:00.000,APP WNL,JUN.2020,FY2020
44898,A1102772,DOG,CANE CORSO,UNAVAILABLE,OWNER SURRENDER,FIELD,2020-06-11T00:00:00.000,DECEASED,TRANSFER,2020-06-12T00:00:00.000,DECEASED,JUN.2020,FY2020
44998,A1102485,DOG,QUEENSLAND HEEL,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-06-07T00:00:00.000,APP INJ,TRANSFER,2020-06-12T00:00:00.000,APP INJ,JUN.2020,FY2020
44993,A1102813,DOG,PIT BULL,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-06-12T00:00:00.000,CRITICAL,EUTHANIZED,2020-06-12T00:00:00.000,CRITICAL,JUN.2020,FY2020
45402,A1095048,DOG,GERM SHEPHERD,UNAVAILABLE,OWNER SURRENDER,OTC,2020-06-13T00:00:00.000,APP WNL,ADOPTION,2020-06-15T00:00:00.000,APP WNL,JUN.2020,FY2020
40536,A0893907,DOG,PIT BULL,UNAVAILABLE,OWNER SURRENDER,FIELD,2020-06-22T00:00:00.000,APP SICK,TRANSFER,2020-06-30T00:00:00.000,APP SICK,JUN.2020,FY2020
45391,A1005122,DOG,ROTTWEILER,UNAVAILABLE,OWNER SURRENDER,EUTHANASIA REQUESTED,2020-06-13T00:00:00.000,CRITICAL,TRANSFER,2020-06-15T00:00:00.000,DECEASED,JUN.2020,FY2020
45358,A1102850,DOG,LABRADOR RETR,UNAVAILABLE,OWNER SURRENDER,APPOINT,2020-06-13T00:00:00.000,APP WNL,TRANSFER,2020-06-15T00:00:00.000,APP WNL,JUN.2020,FY2020
45346,A1102848,DOG,LABRADOR RETR,UNAVAILABLE,OWNER SURRENDER,APPOINT,2020-06-13T00:00:00.000,APP WNL,ADOPTION,2020-06-14T00:00:00.000,APP WNL,JUN.2020,FY2020
40600,A1103673,DOG,GERM SHEPHERD,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-06-29T00:00:00.000,DECEASED,DISPOSAL,2020-06-30T00:00:00.000,DECEASED,JUN.2020,FY2020
45209,A1102844,DOG,LABRADOR RETR,UNAVAILABLE,OWNER SURRENDER,APPOINT,2020-06-13T00:00:00.000,APP WNL,ADOPTION,2020-06-14T00:00:00.000,APP WNL,JUN.2020,FY2020
45324,A0937113,DOG,LABRADOR RETR,UNAVAILABLE,OWNER SURRENDER,ALUMNI,2020-06-08T00:00:00.000,APP WNL,ADOPTION,2020-06-14T00:00:00.000,APP WNL,JUN.2020,FY2020
45277,A1102849,DOG,LABRADOR RETR,UNAVAILABLE,OWNER SURRENDER,APPOINT,2020-06-13T00:00:00.000,APP WNL,ADOPTION,2020-06-14T00:00:00.000,APP WNL,JUN.2020,FY2020
45921,A1103028,DOG,LABRADOR RETR,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-06-16T00:00:00.000,APP WNL,TRANSFER,2020-06-19T00:00:00.000,UNDERAGE,JUN.2020,FY2020
45932,A1103033,DOG,CHIHUAHUA SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-06-16T00:00:00.000,APP WNL,TRANSFER,2020-06-19T00:00:00.000,APP WNL,JUN.2020,FY2020
45922,A1103027,DOG,LABRADOR RETR,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-06-16T00:00:00.000,APP WNL,TRANSFER,2020-06-19T00:00:00.000,UNDERAGE,JUN.2020,FY2020
