,animal_id,animal_type,animal_breed,kennel_status,intake_type,intake_subtype,intake_date,intake_condition,outcome_type,outcome_date,outcome_condition,month,year
39923,A1099034,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,QUARANTINE,2020-03-23T00:00:00.000,APP WNL,RETURNED TO OWNER,2020-04-04T00:00:00.000,UNKNOWN,MAR.2020,FY2020
33113,A1098810,CAT,DOMESTIC SH,IMPOUNDED,OWNER SURRENDER,GENERAL,2020-03-18T00:00:00.000,APP WNL,ADOPTION,2020-03-20T00:00:00.000,APP WNL,MAR.2020,FY2020
40073,A1098552,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-03-14T00:00:00.000,APP WNL,ADOPTION,2020-03-15T00:00:00.000,APP WNL,MAR.2020,FY2020
33465,A1094413,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,APPOINT,2020-03-01T00:00:00.000,APP WNL,ADOPTION,2020-03-01T00:00:00.000,APP WNL,MAR.2020,FY2020
27091,A1098137,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,FIELD,2020-03-10T00:00:00.000,APP WNL,RETURNED TO OWNER,2020-03-17T00:00:00.000,APP WNL,MAR.2020,FY2020
33209,A1098918,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-03-20T00:00:00.000,APP WNL,ADOPTION,2020-03-21T00:00:00.000,APP WNL,MAR.2020,FY2020
27516,A1098198,CAT,DOMESTIC SH,AVAILABLE,OWNER SURRENDER,GENERAL,2020-03-10T00:00:00.000,APP WNL,ADOPTION,2020-03-17T00:00:00.000,APP WNL,MAR.2020,FY2020
37891,A1094321,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,ALUMNI,2020-03-08T00:00:00.000,APP WNL,ADOPTION,2020-03-08T00:00:00.000,APP WNL,MAR.2020,FY2020
34849,A1098370,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,QUARANTINE,2020-03-12T00:00:00.000,APP WNL,ADOPTION,2020-03-23T00:00:00.000,APP WNL,MAR.2020,FY2020
37784,A1099129,CAT,DOMESTIC SH,IMPOUNDED,OWNER SURRENDER,FIELD,2020-03-24T00:00:00.000,APP WNL,TRANSFER,2020-03-31T00:00:00.000,APP WNL,MAR.2020,FY2020
34858,A1097371,CAT,DOMESTIC SH,LAB,OWNER SURRENDER,QUARANTINE,2020-03-02T00:00:00.000,APP WNL,EUTHANIZED,2020-03-03T00:00:00.000,APP WNL,MAR.2020,FY2020
37802,A1099142,CAT,DOMESTIC SH,AVAILABLE,OWNER SURRENDER,FIELD,2020-03-24T00:00:00.000,APP WNL,FOSTER,2020-03-31T00:00:00.000,APP WNL,MAR.2020,FY2020
37951,A1097845,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-03-07T00:00:00.000,UNDERAGE,TRANSFER,2020-03-07T00:00:00.000,UNDERAGE,MAR.2020,FY2020
37978,A1099118,CAT,DOMESTIC SH,AVAILABLE,OWNER SURRENDER,FIELD,2020-03-24T00:00:00.000,APP WNL,FOSTER,2020-03-31T00:00:00.000,APP WNL,MAR.2020,FY2020
37909,A1097848,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-03-07T00:00:00.000,UNDERAGE,TRANSFER,2020-03-07T00:00:00.000,UNDERAGE,MAR.2020,FY2020
38725,A1097809,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-03-06T00:00:00.000,APP WNL,ADOPTION,2020-03-11T00:00:00.000,APP WNL,MAR.2020,FY2020
37927,A1097903,CAT,DOMESTIC SH,AVAILABLE,OWNER SURRENDER,GENERAL,2020-03-07T00:00:00.000,APP WNL,ADOPTION,2020-03-08T00:00:00.000,APP WNL,MAR.2020,FY2020
38709,A1097889,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-03-07T00:00:00.000,APP WNL,ADOPTION,2020-03-11T00:00:00.000,APP WNL,MAR.2020,FY2020
38874,A1098140,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-03-10T00:00:00.000,APP WNL,TRANSFER,2020-03-11T00:00:00.000,APP WNL,MAR.2020,FY2020
37554,A1099123,CAT,DOMESTIC SH,AVAILABLE,OWNER SURRENDER,FIELD,2020-03-24T00:00:00.000,APP WNL,FOSTER,2020-03-30T00:00:00.000,APP WNL,MAR.2020,FY2020
40676,A1077525,CAT,SIAMESE,IMPOUNDED,OWNER SURRENDER,ALUMNI,2020-03-22T00:00:00.000,APP INJ,TRANSFER,2020-03-25T00:00:00.000,APP INJ,MAR.2020,FY2020
37447,A1097847,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-03-07T00:00:00.000,UNDERAGE,TRANSFER,2020-03-07T00:00:00.000,UNDERAGE,MAR.2020,FY2020
37427,A1097850,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-03-07T00:00:00.000,UNDERAGE,TRANSFER,2020-03-07T00:00:00.000,UNDERAGE,MAR.2020,FY2020
38859,A1098139,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-03-10T00:00:00.000,APP WNL,TRANSFER,2020-03-11T00:00:00.000,APP WNL,MAR.2020,FY2020
37603,A1097325,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-03-01T00:00:00.000,APP WNL,ADOPTION,2020-03-07T00:00:00.000,APP WNL,MAR.2020,FY2020
38315,A1099141,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,FIELD,2020-03-24T00:00:00.000,APP WNL,ADOPTION,2020-04-01T00:00:00.000,APP WNL,MAR.2020,FY2020
35155,A1097376,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-03-02T00:00:00.000,APP WNL,TRANSFER,2020-03-02T00:00:00.000,UNDERAGE,MAR.2020,FY2020
38485,A1097979,CAT,DOMESTIC MH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-03-08T00:00:00.000,APP WNL,TRANSFER,2020-03-10T00:00:00.000,APP WNL,MAR.2020,FY2020
38422,A1097544,CAT,DOMESTIC SH,IMPOUNDED,OWNER SURRENDER,GENERAL,2020-03-04T00:00:00.000,APP WNL,RETURNED TO OWNER,2020-03-10T00:00:00.000,APP WNL,MAR.2020,FY2020
38099,A1099132,CAT,DOMESTIC SH,AVAILABLE,OWNER SURRENDER,FIELD,2020-03-24T00:00:00.000,APP WNL,FOSTER,2020-04-01T00:00:00.000,APP WNL,MAR.2020,FY2020
38678,A1097921,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-03-07T00:00:00.000,APP WNL,ADOPTION,2020-03-11T00:00:00.000,APP WNL,MAR.2020,FY2020
38041,A1097866,CAT,SIAMESE,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-03-07T00:00:00.000,APP WNL,ADOPTION,2020-03-09T00:00:00.000,APP WNL,MAR.2020,FY2020
38038,A1098862,CAT,DOMESTIC SH,LAB,OWNER SURRENDER,QUARANTINE,2020-03-19T00:00:00.000,APP WNL,EUTHANIZED,2020-03-31T00:00:00.000,APP WNL,MAR.2020,FY2020
38216,A1099128,CAT,DOMESTIC SH,AVAILABLE,OWNER SURRENDER,FIELD,2020-03-24T00:00:00.000,APP WNL,FOSTER,2020-04-01T00:00:00.000,APP WNL,MAR.2020,FY2020
38210,A1097750,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-03-06T00:00:00.000,APP WNL,ADOPTION,2020-03-09T00:00:00.000,APP WNL,MAR.2020,FY2020
35103,A1097375,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-03-02T00:00:00.000,APP WNL,TRANSFER,2020-03-02T00:00:00.000,UNDERAGE,MAR.2020,FY2020
35066,A1097372,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-03-02T00:00:00.000,APP WNL,FOSTER,2020-03-02T00:00:00.000,UNDERAGE,MAR.2020,FY2020
36855,A1099126,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,FIELD,2020-03-24T00:00:00.000,APP WNL,ADOPTION,2020-03-28T00:00:00.000,APP WNL,MAR.2020,FY2020
36893,A1097851,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-03-07T00:00:00.000,UNDERAGE,TRANSFER,2020-03-07T00:00:00.000,UNDERAGE,MAR.2020,FY2020
36818,A1099133,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,FIELD,2020-03-24T00:00:00.000,APP WNL,TRANSFER,2020-03-27T00:00:00.000,APP WNL,MAR.2020,FY2020
40962,A1099131,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,FIELD,2020-03-24T00:00:00.000,APP WNL,ADOPTION,2020-04-14T00:00:00.000,APP WNL,MAR.2020,FY2020
36992,A1097780,CAT,DOMESTIC MH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-03-06T00:00:00.000,APP WNL,ADOPTION,2020-03-08T00:00:00.000,APP WNL,MAR.2020,FY2020
36924,A1099119,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,FIELD,2020-03-24T00:00:00.000,APP WNL,ADOPTION,2020-03-28T00:00:00.000,APP WNL,MAR.2020,FY2020
36915,A1097757,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-03-06T00:00:00.000,APP WNL,ADOPTION,2020-03-07T00:00:00.000,APP WNL,MAR.2020,FY2020
34600,A1097377,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-03-02T00:00:00.000,APP WNL,TRANSFER,2020-03-02T00:00:00.000,UNDERAGE,MAR.2020,FY2020
36783,A1099122,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,FIELD,2020-03-24T00:00:00.000,APP WNL,ADOPTION,2020-03-27T00:00:00.000,APP WNL,MAR.2020,FY2020
36642,A1097709,CAT,DOMESTIC SH,IMPOUNDED,OWNER SURRENDER,EUTHANASIA REQUESTED,2020-03-05T00:00:00.000,APP INJ,EUTHANIZED,2020-03-06T00:00:00.000,CRITICAL,MAR.2020,FY2020
36752,A1099134,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,FIELD,2020-03-24T00:00:00.000,APP WNL,TRANSFER,2020-03-27T00:00:00.000,APP WNL,MAR.2020,FY2020
39130,A1098292,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-03-11T00:00:00.000,APP WNL,ADOPTION,2020-03-12T00:00:00.000,APP WNL,MAR.2020,FY2020
38513,A1098144,CAT,DOMESTIC SH,AVAILABLE,OWNER SURRENDER,GENERAL,2020-03-10T00:00:00.000,APP WNL,EUTHANIZED,2020-03-10T00:00:00.000,CRITICAL,MAR.2020,FY2020
37195,A1097849,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-03-07T00:00:00.000,UNDERAGE,TRANSFER,2020-03-07T00:00:00.000,UNDERAGE,MAR.2020,FY2020
36140,A1097545,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-03-04T00:00:00.000,APP WNL,TRANSFER,2020-03-05T00:00:00.000,APP WNL,MAR.2020,FY2020
40207,A1098197,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-03-10T00:00:00.000,APP WNL,ADOPTION,2020-03-16T00:00:00.000,APP WNL,MAR.2020,FY2020
37130,A1097846,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-03-07T00:00:00.000,UNDERAGE,TRANSFER,2020-03-07T00:00:00.000,UNDERAGE,MAR.2020,FY2020
36155,A1099139,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,FIELD,2020-03-24T00:00:00.000,APP WNL,TRANSFER,2020-03-25T00:00:00.000,UNDERAGE,MAR.2020,FY2020
36099,A1097537,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-03-04T00:00:00.000,APP WNL,ADOPTION,2020-03-05T00:00:00.000,APP WNL,MAR.2020,FY2020
39204,A1097779,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-03-06T00:00:00.000,APP WNL,ADOPTION,2020-03-13T00:00:00.000,APP WNL,MAR.2020,FY2020
37261,A1099125,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,FIELD,2020-03-24T00:00:00.000,APP WNL,ADOPTION,2020-03-29T00:00:00.000,APP WNL,MAR.2020,FY2020
37264,A1097901,CAT,DOMESTIC SH,AVAILABLE,OWNER SURRENDER,GENERAL,2020-03-07T00:00:00.000,APP WNL,TRANSFER,2020-03-08T00:00:00.000,APP WNL,MAR.2020,FY2020
37042,A1099135,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,FIELD,2020-03-24T00:00:00.000,APP WNL,ADOPTION,2020-03-28T00:00:00.000,APP WNL,MAR.2020,FY2020
36207,A1097661,CAT,DOMESTIC SH,IMPOUNDED,OWNER SURRENDER,APPOINT,2020-03-05T00:00:00.000,APP WNL,RETURNED TO OWNER,2020-03-05T00:00:00.000,APP WNL,MAR.2020,FY2020
39171,A1074435,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,ALUMNI,2020-03-10T00:00:00.000,APP WNL,ADOPTION,2020-03-12T00:00:00.000,APP WNL,MAR.2020,FY2020
36998,A1092565,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-03-07T00:00:00.000,APP WNL,ADOPTION,2020-03-07T00:00:00.000,APP WNL,MAR.2020,FY2020
37104,A1097869,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-03-07T00:00:00.000,APP SICK,EUTHANIZED,2020-03-07T00:00:00.000,APP SICK,MAR.2020,FY2020
39006,A1098293,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-03-11T00:00:00.000,APP WNL,ADOPTION,2020-03-12T00:00:00.000,APP WNL,MAR.2020,FY2020
40860,A1098454,CAT,DOMESTIC SH,IMPOUNDED,OWNER SURRENDER,OTC,2020-03-13T00:00:00.000,UNDERAGE,FOSTER,2020-03-13T00:00:00.000,UNDERAGE,MAR.2020,FY2020
13526,A1120644,CAT,DOMESTIC MH,AVAILABLE,OWNER SURRENDER,WALK IN,2022-03-19T00:00:00.000,APP WNL,ADOPTION,2022-03-21T00:00:00.000,APP WNL,MAR.2022,FY2022
14076,A1006791,CAT,DOMESTIC SH,AVAILABLE,OWNER SURRENDER,APPOINT,2022-03-30T00:00:00.000,APP WNL,ADOPTION,2022-04-02T00:00:00.000,APP WNL,MAR.2022,FY2022
14126,A1143881,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,APPOINT,2022-03-31T00:00:00.000,APP WNL,ADOPTION,2022-04-02T00:00:00.000,APP WNL,MAR.2022,FY2022
14533,A1143781,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,QUARANTINE,2022-03-30T00:00:00.000,APP WNL,ADOPTION,2022-04-09T00:00:00.000,APP WNL,MAR.2022,FY2022
13811,A1143765,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,APPOINT,2022-03-30T00:00:00.000,APP WNL,ADOPTION,2022-04-01T00:00:00.000,APP WNL,MAR.2022,FY2022
10392,A1142377,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,WALK IN,2022-03-10T00:00:00.000,APP WNL,ADOPTION,2022-03-11T00:00:00.000,APP WNL,MAR.2022,FY2022
10385,A1142631,CAT,DOMESTIC SH,AVAILABLE,OWNER SURRENDER,PICK UP,2022-03-13T00:00:00.000,APP SICK,FOSTER,2022-03-15T00:00:00.000,APP SICK,MAR.2022,FY2022
11775,A1141661,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,PICK UP,2022-03-01T00:00:00.000,APP WNL,ADOPTION,2022-03-02T00:00:00.000,APP WNL,MAR.2022,FY2022
10289,A1143454,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,URGENT,2022-03-26T00:00:00.000,APP WNL,ADOPTION,2022-03-27T00:00:00.000,APP WNL,MAR.2022,FY2022
10270,A1141659,CAT,DOMESTIC SH,AVAILABLE,OWNER SURRENDER,PICK UP,2022-03-01T00:00:00.000,APP WNL,ADOPTION,2022-03-05T00:00:00.000,APP WNL,MAR.2022,FY2022
11678,A1142190,CAT,DOMESTIC SH,LAB,OWNER SURRENDER,QUARANTINE,2022-03-10T00:00:00.000,APP WNL,EUTHANIZED,2022-03-14T00:00:00.000,APP WNL,MAR.2022,FY2022
11651,A1142912,CAT,DOMESTIC SH,AVAILABLE,OWNER SURRENDER,URGENT,2022-03-18T00:00:00.000,APP WNL,ADOPTION,2022-03-20T00:00:00.000,APP WNL,MAR.2022,FY2022
12058,A1142110,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,URGENT,2022-03-07T00:00:00.000,APP INJ,EUTHANIZED,2022-03-07T00:00:00.000,CRITICAL,MAR.2022,FY2022
11893,A1142920,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,URGENT,2022-03-18T00:00:00.000,APP WNL,ADOPTION,2022-03-20T00:00:00.000,APP WNL,MAR.2022,FY2022
11863,A1141660,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,PICK UP,2022-03-01T00:00:00.000,APP WNL,ADOPTION,2022-03-02T00:00:00.000,APP WNL,MAR.2022,FY2022
10220,A1141685,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,APPOINT,2022-03-01T00:00:00.000,APP WNL,ADOPTION,2022-03-04T00:00:00.000,APP WNL,MAR.2022,FY2022
10743,A1142288,CAT,DOMESTIC SH,AVAILABLE,OWNER SURRENDER,APPOINT,2022-03-09T00:00:00.000,APP WNL,ADOPTION,2022-03-13T00:00:00.000,APP WNL,MAR.2022,FY2022
10738,A1142738,CAT,DOMESTIC MH,UNAVAILABLE,OWNER SURRENDER,TRAP,2022-03-15T00:00:00.000,APP SICK,ADOPTION,2022-03-19T00:00:00.000,APP WNL,MAR.2022,FY2022
10693,A1141657,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,PICK UP,2022-03-01T00:00:00.000,APP WNL,ADOPTION,2022-03-05T00:00:00.000,APP WNL,MAR.2022,FY2022
11564,A1142287,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,APPOINT,2022-03-09T00:00:00.000,APP WNL,ADOPTION,2022-03-13T00:00:00.000,APP WNL,MAR.2022,FY2022
10023,A1142634,CAT,DOMESTIC SH,AVAILABLE,OWNER SURRENDER,PICK UP,2022-03-13T00:00:00.000,APP SICK,FOSTER,2022-03-15T00:00:00.000,APP SICK,MAR.2022,FY2022
12932,A1142913,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,URGENT,2022-03-18T00:00:00.000,APP WNL,TRANSFER,2022-03-22T00:00:00.000,APP WNL,MAR.2022,FY2022
12924,A1142986,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,WALK IN,2022-03-19T00:00:00.000,APP WNL,TRANSFER,2022-03-22T00:00:00.000,APP WNL,MAR.2022,FY2022
12751,A1141827,CAT,DOMESTIC SH,AVAILABLE,OWNER SURRENDER,URGENT,2022-03-03T00:00:00.000,APP WNL,ADOPTION,2022-03-16T00:00:00.000,APP WNL,MAR.2022,FY2022
12795,A1142726,CAT,BOMBAY,AVAILABLE,OWNER SURRENDER,WALK IN,2022-03-15T00:00:00.000,APP WNL,ADOPTION,2022-03-16T00:00:00.000,APP WNL,MAR.2022,FY2022
13241,A1143119,CAT,DOMESTIC SH,AVAILABLE,OWNER SURRENDER,PICK UP,2022-03-21T00:00:00.000,APP INJ,EUTHANIZED,2022-03-24T00:00:00.000,APP SICK,MAR.2022,FY2022
13262,A1143337,CAT,DOMESTIC MH,IMPOUNDED,OWNER SURRENDER,URGENT,2022-03-24T00:00:00.000,FATAL,DIED,2022-03-24T00:00:00.000,FATAL,MAR.2022,FY2022
12188,A1141654,CAT,DOMESTIC SH,AVAILABLE,OWNER SURRENDER,PICK UP,2022-03-01T00:00:00.000,APP WNL,ADOPTION,2022-03-08T00:00:00.000,APP WNL,MAR.2022,FY2022
12233,A1142001,CAT,DOMESTIC SH,AVAILABLE,OWNER SURRENDER,APPOINT,2022-03-05T00:00:00.000,APP WNL,ADOPTION,2022-03-07T00:00:00.000,APP WNL,MAR.2022,FY2022
12639,A1142663,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,APPOINT,2022-03-14T00:00:00.000,APP WNL,ADOPTION,2022-03-16T00:00:00.000,APP WNL,MAR.2022,FY2022
12417,A1142985,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,WALK IN,2022-03-19T00:00:00.000,APP WNL,ADOPTION,2022-03-21T00:00:00.000,APP WNL,MAR.2022,FY2022
10078,A1141826,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,URGENT,2022-03-03T00:00:00.000,APP WNL,ADOPTION,2022-03-05T00:00:00.000,APP WNL,MAR.2022,FY2022
6503,A1141658,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,PICK UP,2022-03-01T00:00:00.000,APP WNL,ADOPTION,2022-03-03T00:00:00.000,APP WNL,MAR.2022,FY2022
9171,A1142568,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,QUARANTINE,2022-03-12T00:00:00.000,APP WNL,TRANSFER,2022-03-27T00:00:00.000,APP WNL,MAR.2022,FY2022
9262,A1141682,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,APPOINT,2022-03-01T00:00:00.000,APP WNL,ADOPTION,2022-03-04T00:00:00.000,APP WNL,MAR.2022,FY2022
8136,A1141687,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,APPOINT,2022-03-01T00:00:00.000,APP WNL,ADOPTION,2022-03-03T00:00:00.000,APP WNL,MAR.2022,FY2022
9703,A1143455,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,URGENT,2022-03-26T00:00:00.000,APP WNL,ADOPTION,2022-03-27T00:00:00.000,APP WNL,MAR.2022,FY2022
9623,A1142917,CAT,DOMESTIC SH,IMPOUNDED,OWNER SURRENDER,URGENT,2022-03-18T00:00:00.000,DECEASED,DISPOSAL,2022-03-18T00:00:00.000,DECEASED,MAR.2022,FY2022
6976,A1141683,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,APPOINT,2022-03-01T00:00:00.000,APP WNL,ADOPTION,2022-03-03T00:00:00.000,APP WNL,MAR.2022,FY2022
9780,A1141684,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,APPOINT,2022-03-01T00:00:00.000,APP WNL,ADOPTION,2022-03-04T00:00:00.000,APP WNL,MAR.2022,FY2022
7736,A1143039,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,APPOINT,2022-03-20T00:00:00.000,APP WNL,ADOPTION,2022-03-26T00:00:00.000,APP WNL,MAR.2022,FY2022
9442,A1142044,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,APPOINT,2022-03-06T00:00:00.000,APP WNL,ADOPTION,2022-03-11T00:00:00.000,APP WNL,MAR.2022,FY2022
7193,A1141996,CAT,DOMESTIC SH,AVAILABLE,OWNER SURRENDER,APPOINT,2022-03-05T00:00:00.000,APP WNL,ADOPTION,2022-03-10T00:00:00.000,APP WNL,MAR.2022,FY2022
8285,A1141686,CAT,DOMESTIC SH,AVAILABLE,OWNER SURRENDER,APPOINT,2022-03-01T00:00:00.000,APP WNL,ADOPTION,2022-03-03T00:00:00.000,APP WNL,MAR.2022,FY2022
8769,A1142000,CAT,DOMESTIC SH,AVAILABLE,OWNER SURRENDER,APPOINT,2022-03-05T00:00:00.000,APP WNL,FOSTER,2022-03-11T00:00:00.000,APP WNL,MAR.2022,FY2022
21023,A1113701,CAT,DOMESTIC MH,EU RISK,OWNER SURRENDER,APPOINT,2022-03-12T00:00:00.000,APP WNL,TRANSFER,2022-03-19T00:00:00.000,APP WNL,MAR.2022,FY2022
8298,A1141681,CAT,DOMESTIC SH,AVAILABLE,OWNER SURRENDER,APPOINT,2022-03-01T00:00:00.000,APP WNL,ADOPTION,2022-03-03T00:00:00.000,APP WNL,MAR.2022,FY2022
80967,A1030332,CAT,DOMESTIC SH,LAB,OWNER SURRENDER,GENERAL,2018-05-19T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,2018-06-01T00:00:00.000,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,MAY.2018,FY2018
80895,A1030270,CAT,DOMESTIC MH,AVAILABLE,OWNER SURRENDER,GENERAL,2018-05-18T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2018-05-22T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,MAY.2018,FY2018
80892,A1030269,CAT,DOMESTIC MH,AVAILABLE,OWNER SURRENDER,GENERAL,2018-05-18T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2018-05-22T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,MAY.2018,FY2018
81015,A1030384,CAT,DOMESTIC SH,IMPOUNDED,OWNER SURRENDER,GENERAL,2018-05-19T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,FOSTER,2018-05-30T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,MAY.2018,FY2018
81018,A1030385,CAT,DOMESTIC SH,IMPOUNDED,OWNER SURRENDER,GENERAL,2018-05-19T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,FOSTER,2018-05-30T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,MAY.2018,FY2018
80896,A1030271,CAT,DOMESTIC MH,IMPOUNDED,OWNER SURRENDER,GENERAL,2018-05-18T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2018-05-21T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,MAY.2018,FY2018
80438,A1029841,CAT,DOMESTIC SH,LAB,OWNER SURRENDER,GENERAL,2018-05-14T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,2018-05-15T00:00:00.000,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,MAY.2018,FY2018
80926,A1030295,CAT,DOMESTIC SH,LAB,OWNER SURRENDER,GENERAL,2018-05-19T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,2018-06-14T00:00:00.000,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,MAY.2018,FY2018
80924,A1030293,CAT,DOMESTIC SH,LAB,OWNER SURRENDER,GENERAL,2018-05-19T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,2018-05-21T00:00:00.000,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,MAY.2018,FY2018
80923,A1030292,CAT,DOMESTIC SH,AVAILABLE,OWNER SURRENDER,GENERAL,2018-05-19T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2018-05-25T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,MAY.2018,FY2018
